Geneid,control Evs Tx_1,control Evs Tx_2,control Evs Tx_3,IL-10 Evs Tx_1,IL-10 Evs Tx_2,IL-10 Evs Tx_3
ENSMUSG00000118097,0,0,0,0,0,0
ENSMUSG00000097965,0,0,0,0,0,0
ENSMUSG00000117885,0,0,0,0,0,0
ENSMUSG00000118290,0,0,0,0,0,0
ENSMUSG00000117724,0,0,0,0,0,0
ENSMUSG00000100297,0,0,0,0,0,0
ENSMUSG00002075161,0,0,0,0,0,0
ENSMUSG00000024505,108,105,96,132,136,143
ENSMUSG00000100134,0,0,3,4,1,6
ENSMUSG00000037416,3306,3653,3350,3989,4595,3329
ENSMUSG00000062210,496,555,585,697,639,719
ENSMUSG00000086600,8,6,10,4,4,5
ENSMUSG00000024507,0,0,0,0,0,0
ENSMUSG00000085939,0,0,0,0,0,0
ENSMUSG00000117714,0,0,0,0,0,0
ENSMUSG00000098058,0,0,0,0,0,0
ENSMUSG00000118595,0,0,0,0,0,0
ENSMUSG00000035420,0,0,0,0,0,0
ENSMUSG00000048875,0,0,0,0,0,0
ENSMUSG00000118088,0,0,0,0,0,0
ENSMUSG00000073565,0,0,0,0,0,0
ENSMUSG00000119809,0,0,0,0,0,0
ENSMUSG00000077317,0,0,0,0,0,0
ENSMUSG00000069379,0,0,0,0,0,0
ENSMUSG00000118334,0,0,0,0,0,0
ENSMUSG00000118351,0,0,0,0,0,0
ENSMUSG00000118046,0,0,0,0,0,0
ENSMUSG00000119171,0,0,0,0,0,0
ENSMUSG00000024510,95,89,113,141,86,120
ENSMUSG00000024528,0,1,0,0,0,0
ENSMUSG00000098000,0,0,0,0,0,0
ENSMUSG00000024529,0,0,0,0,0,0
ENSMUSG00000118365,0,0,0,0,0,0
ENSMUSG00000046886,0,0,0,0,0,0
ENSMUSG00000024532,0,0,0,0,0,0
ENSMUSG00000053624,0,0,0,0,0,0
ENSMUSG00000024534,0,0,0,0,2,0
ENSMUSG00000118407,0,0,0,0,0,0
ENSMUSG00000118195,0,0,0,0,0,0
ENSMUSG00000034484,7,18,11,19,14,2
ENSMUSG00000118240,0,2,0,0,0,0
ENSMUSG00000024535,0,0,2,1,4,4
ENSMUSG00000024538,0,0,0,0,0,0
ENSMUSG00000069378,5,0,3,7,0,10
ENSMUSG00000053477,138,166,151,175,160,141
ENSMUSG00002075924,58,66,81,76,65,76
ENSMUSG00000119124,0,0,0,0,0,0
ENSMUSG00000118028,0,0,0,0,0,0
ENSMUSG00000038903,0,0,0,0,0,0
ENSMUSG00000084948,0,0,0,0,0,0
ENSMUSG00000086824,0,0,0,0,0,0
ENSMUSG00000024511,0,0,0,0,0,0
ENSMUSG00000117678,0,0,0,0,0,0
ENSMUSG00000079608,583,778,822,851,759,960
ENSMUSG00000038425,4,9,16,7,11,3
ENSMUSG00000098721,0,0,0,0,0,0
ENSMUSG00000024513,0,0,0,0,0,0
ENSMUSG00000117810,0,0,0,0,2,0
ENSMUSG00000118309,0,0,0,0,0,0
ENSMUSG00000117735,0,0,0,0,0,0
ENSMUSG00000117932,0,0,0,0,0,0
ENSMUSG00000118271,0,0,0,0,0,0
ENSMUSG00000060534,0,0,0,0,0,0
ENSMUSG00000117831,0,0,0,0,0,0
ENSMUSG00002074977,0,0,0,0,0,0
ENSMUSG00000118316,0,0,0,0,0,0
ENSMUSG00002075795,0,0,0,0,0,2
ENSMUSG00000037253,4,2,0,2,4,4
ENSMUSG00000064527,0,4,0,0,0,0
ENSMUSG00002076644,1,3,0,0,0,2
ENSMUSG00000024515,592,772,777,853,855,882
ENSMUSG00000118185,0,1,0,2,0,0
ENSMUSG00000117985,0,0,0,0,0,0
ENSMUSG00000118321,0,0,0,0,0,0
ENSMUSG00000036941,0,0,0,0,0,0
ENSMUSG00000024556,0,0,0,0,0,0
ENSMUSG00000064036,0,0,0,0,0,0
ENSMUSG00000024558,11,10,14,16,14,17
ENSMUSG00000090263,0,0,0,0,0,0
ENSMUSG00000053861,0,0,0,0,0,0
ENSMUSG00000036223,0,2,2,1,0,0
ENSMUSG00000024560,0,0,0,0,0,0
ENSMUSG00000118151,0,0,0,0,0,0
ENSMUSG00000024561,0,0,0,0,0,0
ENSMUSG00000035394,0,0,0,0,0,0
ENSMUSG00000095419,0,0,0,0,0,0
ENSMUSG00000117898,0,0,0,0,0,0
ENSMUSG00000118303,0,0,0,0,0,0
ENSMUSG00000025885,101,124,100,121,181,131
ENSMUSG00000086333,0,0,0,0,0,0
ENSMUSG00000088689,0,0,0,0,0,0
ENSMUSG00000089235,0,0,0,0,0,0
ENSMUSG00000036880,0,0,0,4,1,0
ENSMUSG00002075900,0,0,0,0,0,0
ENSMUSG00000117754,23,50,45,17,22,42
ENSMUSG00002075101,0,0,0,0,0,0
ENSMUSG00000117767,0,0,0,0,0,0
ENSMUSG00000053846,1,5,4,1,4,2
ENSMUSG00000118384,1,3,14,13,8,10
ENSMUSG00000062328,0,1,1,0,0,0
ENSMUSG00000064871,0,0,0,0,0,0
ENSMUSG00000064647,0,0,0,0,0,0
ENSMUSG00000064844,0,0,0,0,0,0
ENSMUSG00000118144,0,0,0,0,0,0
ENSMUSG00000036299,0,0,3,0,0,0
ENSMUSG00000035765,8,7,8,2,9,6
ENSMUSG00002075461,0,1,0,1,2,0
ENSMUSG00000094153,0,0,0,0,0,0
ENSMUSG00000102047,0,0,0,0,0,0
ENSMUSG00000025880,2,0,0,0,1,0
ENSMUSG00000052928,76,101,84,126,72,112
ENSMUSG00000097712,0,0,0,0,0,0
ENSMUSG00000118164,0,0,0,0,0,0
ENSMUSG00000097302,0,0,0,0,0,0
ENSMUSG00000044646,8,2,5,6,8,12
ENSMUSG00000118311,8,10,2,12,12,1
ENSMUSG00000117797,3,3,0,2,0,5
ENSMUSG00000098276,0,2,0,0,0,0
ENSMUSG00000118294,2,0,2,0,0,0
ENSMUSG00000118004,0,0,4,0,0,2
ENSMUSG00000024563,35,20,21,39,32,7
ENSMUSG00000117816,0,0,0,0,3,0
ENSMUSG00000117960,0,0,0,0,0,0
ENSMUSG00000118108,0,0,0,0,0,0
ENSMUSG00000032818,0,0,0,0,0,0
ENSMUSG00000025427,0,0,0,2,0,0
ENSMUSG00000117855,0,0,0,0,0,0
ENSMUSG00000039840,648,856,934,961,805,958
ENSMUSG00000091055,0,0,0,0,0,0
ENSMUSG00000059336,0,0,0,0,0,0
ENSMUSG00000024552,0,0,0,0,0,0
ENSMUSG00000090451,0,0,0,0,0,0
ENSMUSG00000117661,0,0,0,0,0,0
ENSMUSG00000119659,0,0,0,0,0,0
ENSMUSG00000088733,0,0,0,0,0,0
ENSMUSG00000024548,0,0,0,0,0,0
ENSMUSG00000117936,0,0,0,0,0,0
ENSMUSG00000117828,0,0,0,0,0,0
ENSMUSG00000118301,0,0,0,0,0,0
ENSMUSG00000087717,0,0,0,0,0,0
ENSMUSG00000118130,0,0,0,0,0,0
ENSMUSG00000117787,0,0,0,0,0,0
ENSMUSG00000117709,0,0,0,0,0,0
ENSMUSG00000117963,0,0,0,0,0,0
ENSMUSG00000098165,0,0,0,0,0,0
ENSMUSG00000117669,0,0,0,0,0,0
ENSMUSG00000117722,0,0,0,0,0,0
ENSMUSG00000117813,0,0,0,0,0,0
ENSMUSG00000117759,0,0,0,0,0,0
ENSMUSG00000118176,0,0,0,0,0,0
ENSMUSG00000118357,0,0,0,0,0,0
ENSMUSG00000118304,0,0,0,0,0,0
ENSMUSG00000117949,0,0,0,0,0,0
ENSMUSG00000117857,0,0,0,0,0,0
ENSMUSG00000117851,0,0,0,0,0,0
ENSMUSG00000117933,0,0,0,0,0,0
ENSMUSG00000056214,3,0,7,9,9,6
ENSMUSG00000118269,494,689,672,708,680,677
ENSMUSG00000096597,0,3,0,2,0,0
ENSMUSG00000053950,6,13,21,14,15,43
ENSMUSG00000118373,2,3,0,3,2,0
ENSMUSG00000117904,3,0,3,0,2,7
ENSMUSG00000118244,0,0,0,2,0,3
ENSMUSG00000024570,2,2,0,2,1,5
ENSMUSG00000024571,297,269,316,370,181,290
ENSMUSG00000057130,10,24,29,8,19,18
ENSMUSG00000078963,3,6,19,13,12,7
ENSMUSG00000063087,0,0,0,0,0,0
ENSMUSG00000034006,0,0,0,0,0,0
ENSMUSG00000059852,0,0,0,0,0,0
ENSMUSG00000102959,0,0,0,0,0,0
ENSMUSG00000097593,0,0,0,0,0,0
ENSMUSG00000102260,340,372,416,480,400,427
ENSMUSG00000033323,98,116,138,148,133,162
ENSMUSG00000118070,0,0,0,0,0,0
ENSMUSG00000118319,0,0,0,0,0,0
ENSMUSG00000118379,43,43,42,46,45,41
ENSMUSG00000041225,6615,7014,7576,8334,5832,7860
ENSMUSG00000033016,215,280,245,337,327,256
ENSMUSG00000118265,4,12,4,10,6,8
ENSMUSG00000024566,336,418,365,364,466,535
ENSMUSG00000114891,0,0,0,0,1,1
ENSMUSG00000114756,0,0,0,0,0,0
ENSMUSG00002075248,22,22,11,21,27,41
ENSMUSG00000024565,1,0,0,0,0,0
ENSMUSG00000098720,0,0,0,0,0,0
ENSMUSG00000118235,0,0,0,0,0,0
ENSMUSG00000089257,0,0,0,0,0,0
ENSMUSG00000118268,0,0,0,0,0,0
ENSMUSG00000118262,0,0,0,0,0,0
ENSMUSG00000097181,0,0,0,0,0,0
ENSMUSG00000117717,0,0,0,0,0,0
ENSMUSG00000118227,0,0,0,0,0,0
ENSMUSG00000118300,0,0,0,0,0,0
ENSMUSG00000117870,0,0,0,0,0,0
ENSMUSG00000118172,0,0,0,0,0,0
ENSMUSG00000118363,0,0,0,0,0,0
ENSMUSG00000118073,0,0,0,0,0,0
ENSMUSG00000118254,0,0,0,0,0,0
ENSMUSG00000117892,0,0,0,0,0,0
ENSMUSG00000117817,0,0,0,0,0,0
ENSMUSG00000117923,0,0,0,0,0,0
ENSMUSG00000077599,0,0,0,0,0,0
ENSMUSG00000093036,0,0,0,0,0,0
ENSMUSG00000118278,0,0,0,0,0,0
ENSMUSG00000117913,0,0,0,0,0,0
ENSMUSG00000117663,0,0,0,0,0,0
ENSMUSG00000118279,0,0,0,1,0,0
ENSMUSG00000118057,0,0,1,0,0,0
ENSMUSG00000058625,0,0,0,0,0,0
ENSMUSG00002075868,0,0,0,0,0,0
ENSMUSG00000024553,0,0,0,0,0,0
ENSMUSG00000118256,0,0,0,0,0,0
ENSMUSG00000041607,94,142,169,145,162,127
ENSMUSG00000061684,0,0,0,0,0,0
ENSMUSG00000041258,212,269,298,294,274,285
ENSMUSG00000118160,138,235,170,214,170,247
ENSMUSG00000097141,0,2,0,6,2,3
ENSMUSG00000118012,0,0,0,0,0,0
ENSMUSG00000117824,0,0,0,0,0,0
ENSMUSG00000117842,0,0,0,0,0,0
ENSMUSG00000117888,0,0,0,0,0,0
ENSMUSG00000092638,0,0,0,0,0,0
ENSMUSG00000117849,0,0,0,0,0,0
ENSMUSG00000101773,2,1,0,0,0,2
ENSMUSG00000118085,20,17,4,25,4,18
ENSMUSG00000097738,0,0,0,0,0,0
ENSMUSG00000117762,5,2,4,3,4,1
ENSMUSG00000058881,177,164,218,209,212,177
ENSMUSG00000118339,1,3,2,0,1,3
ENSMUSG00000118094,0,0,0,0,0,0
ENSMUSG00000117976,0,0,0,0,0,0
ENSMUSG00000100430,0,0,0,0,0,0
ENSMUSG00000118333,0,0,0,0,0,0
ENSMUSG00002074865,0,0,0,0,0,0
ENSMUSG00000117783,0,0,0,0,0,0
ENSMUSG00000117993,0,0,0,0,0,0
ENSMUSG00000117715,0,0,0,0,0,0
ENSMUSG00000118060,0,0,0,0,0,0
ENSMUSG00000118156,0,0,0,0,0,0
ENSMUSG00000118387,0,0,0,0,0,0
ENSMUSG00000118175,0,0,0,0,0,0
ENSMUSG00000117658,0,0,0,0,0,0
ENSMUSG00000118222,0,0,0,0,0,0
ENSMUSG00000117826,0,0,0,0,0,0
ENSMUSG00000117894,0,0,0,0,0,0
ENSMUSG00000048410,1,0,4,0,4,4
ENSMUSG00000118385,0,0,0,3,0,0
ENSMUSG00000102951,2,6,2,2,4,10
ENSMUSG00000056162,2283,2824,2694,3081,2944,3043
ENSMUSG00000117676,2,1,0,0,1,1
ENSMUSG00000092056,2052,2094,2127,2309,2293,2425
ENSMUSG00000024644,83,101,76,93,109,119
ENSMUSG00000118152,0,0,0,0,0,0
ENSMUSG00000089760,0,0,0,0,0,0
ENSMUSG00000047992,0,0,0,0,0,0
ENSMUSG00002075114,0,0,0,0,0,0
ENSMUSG00000065746,0,0,0,0,0,0
ENSMUSG00000118075,0,0,0,0,0,0
ENSMUSG00000117781,23,19,21,26,43,29
ENSMUSG00002075287,0,0,0,0,0,0
ENSMUSG00000024646,581,673,668,770,885,788
ENSMUSG00000089744,12,21,12,17,15,15
ENSMUSG00000034391,0,1,1,4,1,5
ENSMUSG00000024645,2,5,7,1,1,6
ENSMUSG00000118255,0,0,0,0,0,0
ENSMUSG00000117854,0,0,0,0,0,0
ENSMUSG00000118241,0,0,0,0,0,0
ENSMUSG00000117906,0,0,0,0,0,0
ENSMUSG00000118283,0,0,0,0,0,0
ENSMUSG00000119275,0,0,0,0,0,0
ENSMUSG00000050321,0,0,0,0,0,0
ENSMUSG00000117778,0,0,0,0,0,0
ENSMUSG00000117736,0,0,0,0,0,0
ENSMUSG00000024647,0,0,2,0,0,0
ENSMUSG00000118328,0,0,0,0,0,0
ENSMUSG00000118025,0,0,0,0,0,0
ENSMUSG00000117908,0,0,0,0,0,0
ENSMUSG00000118250,0,0,0,0,0,0
ENSMUSG00000117969,0,0,0,0,0,0
ENSMUSG00000117683,0,0,0,0,0,0
ENSMUSG00000069324,0,0,0,0,0,0
ENSMUSG00000118171,0,0,0,0,0,0
ENSMUSG00000077641,0,0,0,0,0,0
ENSMUSG00000117801,0,0,0,0,0,0
ENSMUSG00000117830,0,0,0,0,0,0
ENSMUSG00000118352,0,0,0,0,0,0
ENSMUSG00000118247,0,0,0,0,0,0
ENSMUSG00000056153,2252,2618,2758,3047,2405,3142
ENSMUSG00000117887,0,0,0,0,0,0
ENSMUSG00000117948,0,0,0,0,0,0
ENSMUSG00000118089,4,2,0,3,0,0
ENSMUSG00000117777,0,0,0,0,0,0
ENSMUSG00000023066,208,196,220,241,247,203
ENSMUSG00000098676,0,0,0,0,0,0
ENSMUSG00000034028,0,0,0,0,0,0
ENSMUSG00000073514,0,0,0,0,0,0
ENSMUSG00000118274,0,0,0,0,0,0
ENSMUSG00000089885,0,0,0,0,0,0
ENSMUSG00000090047,0,0,0,0,0,0
ENSMUSG00002075318,0,0,0,0,0,0
ENSMUSG00000098126,0,0,0,0,0,0
ENSMUSG00000118035,2,0,0,0,0,0
ENSMUSG00000089008,0,0,0,0,0,0
ENSMUSG00000091697,0,0,0,0,0,0
ENSMUSG00000117726,0,4,0,2,0,0
ENSMUSG00000118372,0,0,0,0,0,0
ENSMUSG00000117805,0,0,0,0,0,0
ENSMUSG00000077402,0,0,0,0,0,0
ENSMUSG00000024614,441,475,544,617,479,557
ENSMUSG00000117747,0,0,0,0,0,0
ENSMUSG00000110277,0,0,0,0,0,0
ENSMUSG00000109923,0,0,0,0,0,0
ENSMUSG00000117535,0,0,0,0,0,0
ENSMUSG00000041238,1,0,0,0,6,0
ENSMUSG00000117634,0,0,6,1,1,3
ENSMUSG00000117589,0,0,0,0,0,0
ENSMUSG00000097440,5,8,11,7,2,12
ENSMUSG00000040957,8,3,5,5,10,2
ENSMUSG00000084565,0,0,0,0,0,0
ENSMUSG00000117430,26,22,28,38,37,21
ENSMUSG00000049411,3580,3834,4027,4549,3752,4531
ENSMUSG00000024404,2,2,0,14,9,6
ENSMUSG00000084748,0,0,0,0,0,0
ENSMUSG00000024410,0,0,0,0,0,0
ENSMUSG00000024413,4,4,4,0,0,0
ENSMUSG00000086935,0,0,0,0,0,0
ENSMUSG00000057766,0,0,0,0,0,0
ENSMUSG00000082051,0,0,0,0,0,0
ENSMUSG00000024421,44,36,39,35,38,35
ENSMUSG00000099663,0,0,0,0,0,0
ENSMUSG00000100090,0,0,0,0,0,0
ENSMUSG00000101406,0,0,0,0,0,0
ENSMUSG00002076039,0,0,0,0,0,0
ENSMUSG00000024424,94,93,139,186,144,144
ENSMUSG00000117418,1,0,0,0,0,0
ENSMUSG00000117573,0,0,1,0,0,2
ENSMUSG00000087950,0,0,0,0,0,0
ENSMUSG00000024430,2,0,0,0,2,0
ENSMUSG00000083332,0,1,0,0,0,0
ENSMUSG00000044252,82,95,98,115,87,114
ENSMUSG00000117494,0,0,0,0,0,0
ENSMUSG00000080866,0,0,0,0,0,0
ENSMUSG00000024423,0,0,0,0,0,0
ENSMUSG00002075789,0,0,0,0,0,0
ENSMUSG00000037346,0,0,0,0,0,0
ENSMUSG00000117447,0,0,0,0,0,0
ENSMUSG00000117583,0,0,0,0,0,0
ENSMUSG00000119747,0,0,0,0,0,0
ENSMUSG00000117536,0,0,0,0,0,0
ENSMUSG00000117367,0,0,0,0,0,0
ENSMUSG00000117608,0,0,0,0,0,0
ENSMUSG00000024420,0,0,0,0,0,0
ENSMUSG00000117600,0,0,0,0,0,0
ENSMUSG00000117633,0,0,0,0,0,0
ENSMUSG00000117470,0,0,0,0,0,0
ENSMUSG00000117365,0,0,0,0,0,0
ENSMUSG00000055795,0,0,0,0,0,0
ENSMUSG00000117607,4,2,2,0,2,0
ENSMUSG00000053740,0,0,0,0,0,0
ENSMUSG00000037013,307,357,354,420,314,432
ENSMUSG00000094306,0,0,0,0,0,0
ENSMUSG00000036743,0,0,0,0,0,0
ENSMUSG00000054321,17,12,6,10,2,11
ENSMUSG00000117530,0,0,0,0,0,0
ENSMUSG00000117436,0,0,0,0,2,4
ENSMUSG00000036225,0,0,0,0,0,0
ENSMUSG00000117450,0,0,0,0,0,0
ENSMUSG00000071867,0,0,0,0,0,0
ENSMUSG00000117404,0,0,0,0,0,0
ENSMUSG00000117380,0,0,0,0,0,0
ENSMUSG00000117645,0,0,0,0,0,0
ENSMUSG00000024411,0,0,0,0,0,0
ENSMUSG00000047466,309,361,320,408,446,338
ENSMUSG00000077593,0,0,0,0,1,1
ENSMUSG00000056682,0,0,0,0,0,0
ENSMUSG00000041840,8,11,12,6,8,17
ENSMUSG00000025428,13,26,11,13,41,30
ENSMUSG00000025429,116,164,143,192,151,173
ENSMUSG00000073529,18,29,20,29,37,30
ENSMUSG00002075798,0,0,0,0,0,0
ENSMUSG00000117547,0,0,0,0,0,0
ENSMUSG00000093774,0,0,0,0,0,0
ENSMUSG00000093444,0,0,0,0,0,0
ENSMUSG00000117531,0,0,0,0,0,0
ENSMUSG00000091539,0,0,0,0,0,0
ENSMUSG00000117353,0,0,0,0,0,0
ENSMUSG00000117464,0,0,0,0,0,0
ENSMUSG00000063889,387,407,447,506,394,462
ENSMUSG00000097746,20,16,17,22,6,17
ENSMUSG00000024231,4393,4710,5631,6473,3974,6842
ENSMUSG00000117370,0,0,0,0,0,0
ENSMUSG00000117389,0,0,0,0,0,0
ENSMUSG00000096528,0,0,0,0,0,0
ENSMUSG00000117469,0,0,0,0,0,0
ENSMUSG00000024232,177,205,205,265,307,243
ENSMUSG00000117454,0,0,0,0,0,0
ENSMUSG00000117506,0,0,0,0,0,0
ENSMUSG00002075705,0,0,0,0,0,0
ENSMUSG00000117463,0,0,0,0,0,0
ENSMUSG00002075179,0,0,0,0,0,0
ENSMUSG00000117395,0,0,0,0,0,0
ENSMUSG00000117565,0,0,0,0,0,0
ENSMUSG00000024233,0,0,0,0,0,0
ENSMUSG00000073647,530,562,605,657,454,682
ENSMUSG00000117640,0,0,0,0,0,0
ENSMUSG00000117521,0,0,0,0,0,0
ENSMUSG00000033960,1051,1264,1433,1678,1114,1635
ENSMUSG00000117585,1,0,0,0,0,1
ENSMUSG00000097043,0,0,1,0,1,0
ENSMUSG00000024236,3076,3447,3256,3697,4443,3644
ENSMUSG00000097888,0,0,0,0,0,0
ENSMUSG00000050945,214,225,225,311,231,249
ENSMUSG00000117520,0,0,0,0,0,0
ENSMUSG00000117617,0,0,0,0,0,0
ENSMUSG00000097926,0,0,0,0,0,0
ENSMUSG00000103138,0,0,0,0,0,0
ENSMUSG00000024238,152,150,211,219,64,276
ENSMUSG00000090078,0,0,0,0,0,0
ENSMUSG00002076906,0,0,0,0,0,0
ENSMUSG00000117508,1,0,18,26,13,11
ENSMUSG00000117548,2,2,4,11,0,8
ENSMUSG00000006740,8679,9409,10687,11280,9910,11536
ENSMUSG00000091165,0,0,0,0,0,0
ENSMUSG00000117519,0,3,0,2,0,1
ENSMUSG00000073640,76,85,102,115,98,114
ENSMUSG00000117387,0,0,0,0,0,0
ENSMUSG00000095614,0,0,0,0,0,0
ENSMUSG00000024240,1191,1575,1482,1625,1242,1746
ENSMUSG00000101320,4,0,11,4,4,4
ENSMUSG00000084514,0,0,0,0,0,0
ENSMUSG00000117425,4,4,2,6,0,1
ENSMUSG00000039540,0,0,0,0,0,0
ENSMUSG00000117620,0,0,0,0,0,0
ENSMUSG00000073639,3151,3640,3885,4491,3670,4455
ENSMUSG00000117359,26,20,30,22,42,25
ENSMUSG00000117461,0,0,0,0,0,0
ENSMUSG00000117652,0,0,0,0,0,0
ENSMUSG00000061013,108,111,156,144,179,170
ENSMUSG00000117356,2,0,0,0,2,8
ENSMUSG00000117381,0,0,0,0,0,1
ENSMUSG00000061802,0,0,0,2,0,3
ENSMUSG00000117360,0,0,0,0,0,0
ENSMUSG00000117383,0,0,0,0,0,0
ENSMUSG00000057440,339,333,358,443,553,467
ENSMUSG00000117556,0,0,0,0,0,0
ENSMUSG00000094334,0,0,0,0,0,0
ENSMUSG00000117542,0,0,0,0,0,0
ENSMUSG00000064822,0,0,0,0,0,0
ENSMUSG00000117462,0,0,0,0,0,0
ENSMUSG00000117505,16,4,8,22,12,22
ENSMUSG00000024283,4954,5743,5777,6368,5211,6884
ENSMUSG00000091019,0,0,0,0,0,0
ENSMUSG00000117428,155,166,190,203,206,213
ENSMUSG00000117490,0,0,0,0,0,0
ENSMUSG00000117385,0,3,0,2,0,0
ENSMUSG00000117484,104,107,134,131,179,159
ENSMUSG00000117424,0,2,3,0,0,0
ENSMUSG00000092097,18,26,27,22,39,23
ENSMUSG00002076391,2,4,1,1,0,1
ENSMUSG00000103172,0,0,0,0,0,0
ENSMUSG00000117549,0,0,0,0,0,0
ENSMUSG00000117483,0,0,0,0,0,0
ENSMUSG00000036904,106,127,145,143,92,166
ENSMUSG00000036855,0,3,12,10,3,3
ENSMUSG00000117644,0,0,0,0,0,1
ENSMUSG00000024286,11337,12611,13471,15109,13236,15642
ENSMUSG00000117448,0,0,4,0,0,0
ENSMUSG00000117503,7,10,5,16,14,19
ENSMUSG00000117435,0,2,1,1,0,0
ENSMUSG00000117349,3,0,0,0,0,4
ENSMUSG00000117641,0,0,0,0,0,0
ENSMUSG00002076359,0,0,0,0,0,0
ENSMUSG00000050996,5,4,14,10,5,11
ENSMUSG00000117402,24,8,15,24,25,42
ENSMUSG00000036103,32449,40788,38814,40702,38206,46113
ENSMUSG00000117390,23,15,16,19,18,26
ENSMUSG00000117597,8,4,22,0,6,4
ENSMUSG00000091285,2,1,0,0,0,6
ENSMUSG00000098235,9,11,22,9,4,8
ENSMUSG00000089054,0,0,0,0,0,0
ENSMUSG00000117619,0,0,1,0,0,5
ENSMUSG00002076222,0,0,0,0,0,0
ENSMUSG00000117453,0,0,0,0,0,0
ENSMUSG00000092039,0,0,0,0,0,0
ENSMUSG00000024287,2247,2518,2747,2818,2260,3071
ENSMUSG00000047879,6473,7517,7887,8901,8013,8665
ENSMUSG00000024290,4699,5100,5588,6322,5238,5862
ENSMUSG00000058567,0,0,0,0,0,0
ENSMUSG00000095616,0,0,0,0,0,0
ENSMUSG00000117510,0,0,0,0,0,0
ENSMUSG00000117512,0,0,0,0,0,0
ENSMUSG00000117492,0,0,0,2,0,0
ENSMUSG00000117552,3,6,4,6,12,21
ENSMUSG00000117363,0,0,0,0,0,0
ENSMUSG00000042942,4,4,3,6,28,4
ENSMUSG00002076537,0,0,0,0,0,0
ENSMUSG00000094111,8,7,10,18,5,7
ENSMUSG00002075008,0,0,0,0,0,0
ENSMUSG00000024293,2400,2665,2662,3277,2370,3319
ENSMUSG00000002477,1432,1355,1628,1673,1704,1912
ENSMUSG00000002475,8,0,0,2,2,4
ENSMUSG00000097387,2,0,4,0,0,0
ENSMUSG00000024294,5811,5792,6410,6878,6991,6921
ENSMUSG00000087816,0,0,0,0,0,0
ENSMUSG00000065399,0,0,0,0,0,0
ENSMUSG00000080662,0,0,0,0,0,0
ENSMUSG00000106348,0,0,0,0,0,0
ENSMUSG00000117593,0,0,0,0,0,0
ENSMUSG00000117563,8,1,10,8,7,6
ENSMUSG00000005836,16,20,21,34,9,47
ENSMUSG00000117456,0,0,0,0,0,0
ENSMUSG00002076202,0,0,0,0,0,0
ENSMUSG00000089541,0,0,0,0,0,0
ENSMUSG00000118229,0,0,0,0,0,0
ENSMUSG00000117713,2,6,0,0,1,2
ENSMUSG00000045094,62,91,73,94,111,76
ENSMUSG00000024576,1930,2220,2375,2613,2242,2694
ENSMUSG00000065592,0,0,0,0,0,0
ENSMUSG00000065445,0,0,0,0,0,0
ENSMUSG00000120029,0,0,0,0,0,0
ENSMUSG00000117662,0,0,0,0,0,0
ENSMUSG00000117984,0,0,0,0,0,0
ENSMUSG00000118198,0,0,0,0,0,0
ENSMUSG00000118017,17,27,30,24,31,13
ENSMUSG00000120022,1,0,0,0,0,0
ENSMUSG00000119992,0,0,0,0,0,0
ENSMUSG00000120074,0,0,0,0,0,0
ENSMUSG00000118200,0,0,0,0,0,0
ENSMUSG00000117811,0,0,0,0,0,0
ENSMUSG00000114210,0,0,0,0,4,0
ENSMUSG00000087020,232,196,256,260,253,275
ENSMUSG00000118134,0,0,0,0,0,0
ENSMUSG00000117605,0,0,0,0,0,0
ENSMUSG00000120124,0,0,0,0,0,0
ENSMUSG00000120353,0,0,0,0,0,0
ENSMUSG00000092569,0,0,2,0,1,1
ENSMUSG00000087590,0,0,0,0,0,0
ENSMUSG00000097666,0,0,0,0,0,0
ENSMUSG00000098098,0,0,0,0,0,0
ENSMUSG00000120297,0,0,0,0,0,0
ENSMUSG00000120137,0,0,0,0,0,0
ENSMUSG00000119977,1,2,2,6,2,4
ENSMUSG00000117613,0,0,0,0,0,0
ENSMUSG00000097835,0,0,0,0,0,0
ENSMUSG00000120406,0,0,0,0,0,0
ENSMUSG00000091957,0,0,0,0,0,0
ENSMUSG00000117727,3,0,5,3,0,2
ENSMUSG00000119962,0,0,0,0,0,0
ENSMUSG00000097324,0,0,0,0,0,0
ENSMUSG00000118061,2,6,2,8,8,5
ENSMUSG00000097222,0,0,0,2,0,0
ENSMUSG00000118078,0,0,0,0,0,0
ENSMUSG00000120499,0,0,0,0,0,0
ENSMUSG00000120532,0,0,0,0,0,0
ENSMUSG00000120534,559,641,675,718,665,755
ENSMUSG00000120537,0,0,1,0,0,0
ENSMUSG00000097430,0,0,0,0,0,2
ENSMUSG00000097610,0,0,0,0,0,0
ENSMUSG00000120583,0,0,0,0,0,0
ENSMUSG00000120613,135,172,152,182,182,182
ENSMUSG00000120623,0,2,0,0,0,0
ENSMUSG00000120640,0,0,0,0,0,0
ENSMUSG00000089983,0,3,0,3,0,0
ENSMUSG00000118024,0,0,0,0,0,1
ENSMUSG00000118117,0,0,0,0,0,0
ENSMUSG00000097080,0,0,0,0,0,0
ENSMUSG00000120682,0,0,2,0,0,0
ENSMUSG00000095438,0,0,0,0,0,0
ENSMUSG00000120077,0,8,2,0,0,0
ENSMUSG00000120742,0,0,0,0,0,0
ENSMUSG00000120539,0,0,0,0,0,0
ENSMUSG00000098702,0,0,0,0,0,0
ENSMUSG00000054589,0,0,0,0,0,0
